Timestamp [HH;MM;SS], Xacc [m/s^2], Yacc [m/s^2], Zacc [m/s^2], Tvar [C], Engine load [%], Coolant temp [C], Intake pressure [kPa], Engine speed [RPM], Vehicle speed [km/h], Intake air temp [C], Distance with MIL [km], MAF [g/s], Fuel pressure [kPa]
08;32;15, -0.392, -0.157, 10.673, 21.000, 0.0, 75, 250, 1286, 45, 30, 43, 13, 239
08;32;17, 0.432, -1.020, 8.868, 23.000, 24.0, 74, 250, 852, 37, 30, 43, 8, 233
08;32;19, 0.785, -1.295, 10.124, 22.000, 24.0, 74, 250, 850, 23, 30, 43, 7, 231
08;32;22, 0.078, 1.648, 8.240, 22.000, 23.0, 74, 250, 861, 12, 30, 43, 8, 236
08;32;24, 1.059, -0.275, 9.496, 23.000, 16.0, 74, 250, 937, 9, 30, 43, 10, 263
08;32;27, 0.275, 1.256, 8.201, 22.000, 27.0, 74, 250, 921, 8, 30, 43, 9, 264
08;32;29, 0.235, 0.432, 9.535, 23.000, 23.0, 74, 250, 991, 8, 30, 43, 11, 280
08;32;31, 0.903, 0.000, 9.261, 23.000, 21.0, 74, 250, 1042, 9, 31, 43, 11, 282
08;32;34, 0.432, 0.628, 9.614, 22.000, 23.0, 74, 250, 988, 8, 31, 43, 9, 266
08;32;36, 0.235, -0.471, 9.378, 22.000, 18.0, 74, 250, 870, 7, 31, 43, 8, 229
08;32;38, -0.392, 0.314, 10.634, 23.000, 26.0, 74, 250, 855, 7, 31, 43, 8, 238
08;32;41, 0.118, 0.510, 10.242, 23.000, 29.0, 74, 250, 907, 7, 31, 43, 9, 268
08;32;43, 0.392, 1.059, 9.575, 22.000, 30.0, 74, 250, 1007, 8, 31, 43, 11, 307
08;32;45, 0.275, 0.157, 9.418, 21.000, 19.0, 74, 250, 1041, 9, 31, 43, 10, 263
08;32;48, 0.628, 0.863, 10.634, 22.000, 25.0, 74, 250, 893, 7, 31, 43, 9, 252
08;32;50, -0.903, 0.196, 10.320, 23.000, 23.0, 74, 250, 851, 7, 31, 43, 8, 234
08;32;53, 0.471, 0.118, 9.261, 22.000, 23.0, 74, 250, 852, 6, 31, 43, 7, 234
08;32;55, 1.177, 0.275, 9.888, 22.000, 26.0, 74, 250, 855, 7, 31, 43, 8, 240
08;32;57, 0.863, 1.138, 9.064, 22.000, 31.0, 74, 250, 992, 8, 31, 43, 11, 335
08;33;00, -0.628, 0.667, 9.457, 22.000, 18.0, 74, 250, 1208, 10, 31, 43, 13, 315
08;33;02, 0.392, 0.706, 9.535, 23.000, 18.0, 74, 250, 1183, 10, 31, 43, 13, 286
08;33;04, 0.628, 0.118, 9.104, 22.000, 18.0, 75, 250, 868, 7, 31, 43, 8, 229
08;33;07, 0.078, 0.942, 9.732, 22.000, 22.0, 74, 250, 869, 7, 31, 43, 8, 234
08;33;09, 1.059, 0.706, 9.261, 22.000, 26.0, 74, 250, 914, 7, 31, 43, 9, 253
08;33;11, 0.549, 1.138, 10.163, 23.000, 23.0, 74, 250, 841, 7, 31, 43, 7, 228
08;33;14, 1.059, 0.471, 9.575, 23.000, 26.0, 74, 250, 895, 7, 31, 43, 9, 256
08;33;16, 1.256, 0.039, 9.261, 24.000, 24.0, 75, 250, 945, 8, 31, 43, 10, 262
08;33;19, 0.903, -0.196, 10.359, 23.000, 22.0, 75, 250, 880, 8, 31, 43, 8, 231
08;33;21, 0.471, 0.078, 10.320, 23.000, 23.0, 75, 250, 850, 5, 31, 43, 8, 233
08;33;24, 0.903, -0.667, 9.967, 23.000, 24.0, 75, 250, 845, 2, 31, 43, 8, 223
08;33;26, 0.353, 0.078, 9.535, 24.000, 36.0, 75, 250, 796, 0, 31, 43, 10, 306
08;33;29, 0.549, 1.295, 10.202, 23.000, 27.0, 75, 250, 831, 2, 32, 43, 8, 236
08;33;31, 0.314, 0.157, 10.477, 24.000, 23.0, 75, 250, 879, 3, 32, 43, 7, 232
08;33;33, 0.235, 0.667, 9.457, 23.000, 36.0, 75, 250, 1060, 0, 32, 43, 12, 272
08;33;36, 0.628, 0.353, 9.692, 22.000, 21.0, 75, 250, 850, 0, 32, 43, 7, 228
08;33;38, 0.589, -0.039, 9.692, 23.000, 34.0, 75, 250, 843, 0, 32, 43, 8, 246
08;33;41, 0.785, 0.628, 9.575, 23.000, 23.0, 75, 250, 848, 3, 32, 43, 8, 231
08;33;43, 0.667, 0.392, 9.771, 23.000, 22.0, 75, 250, 865, 3, 32, 43, 8, 233
